ID,Item,FailureMode,Effect,Severity,Occurrence,Detection,RPN,ActionPriority,File,Line
FMEA-1088,ClassState,Exception propagation in ClassState(),Incorrect system behaviour or safety-function failure originating in ClassState (class),5,3,4,60,medium,src/ast/ast.cpp,44
FMEA-1089,class_member_visitor,Incorrect return value in class_member_visitor(),Incorrect system behaviour or safety-function failure originating in class_member_visitor (function),5,3,4,60,medium,src/ast/ast.cpp,52
FMEA-1170,write_json,Unhandled error in write_json(),Incorrect system behaviour or safety-function failure originating in write_json (function),5,3,4,60,medium,src/coupling/coupling.cpp,91
FMEA-1090,class_member_visitor,Unhandled error in class_member_visitor(),Incorrect system behaviour or safety-function failure originating in class_member_visitor (function),5,3,4,60,medium,src/ast/ast.cpp,52
FMEA-1114,fn_body_visitor,Unhandled error in fn_body_visitor(),Incorrect system behaviour or safety-function failure originating in fn_body_visitor (function),5,3,4,60,medium,src/ast/ast.cpp,198
FMEA-1158,write_json,Unhandled error in write_json(),Incorrect system behaviour or safety-function failure originating in write_json (function),5,3,4,60,medium,src/coupling/coupling.hpp,33
FMEA-1113,fn_body_visitor,Incorrect return value in fn_body_visitor(),Incorrect system behaviour or safety-function failure originating in fn_body_visitor (function),5,3,4,60,medium,src/ast/ast.cpp,198
FMEA-1093,ShadowCtx,Incorrect initialisation in ShadowCtx(),Incorrect system behaviour or safety-function failure originating in ShadowCtx (class),5,3,4,60,medium,src/ast/ast.cpp,68
FMEA-1169,write_json,Incorrect return value in write_json(),Incorrect system behaviour or safety-function failure originating in write_json (function),5,3,4,60,medium,src/coupling/coupling.cpp,91
FMEA-1173,render_text,Incorrect return value in render_text(),Incorrect system behaviour or safety-function failure originating in render_text (function),5,3,4,60,medium,src/coupling/coupling.cpp,107
FMEA-1096,ShadowCtx,Exception propagation in ShadowCtx(),Incorrect system behaviour or safety-function failure originating in ShadowCtx (class),5,3,4,60,medium,src/ast/ast.cpp,68
FMEA-1110,fn_scope_visitor,Unhandled error in fn_scope_visitor(),Incorrect system behaviour or safety-function failure originating in fn_scope_visitor (function),5,3,4,60,medium,src/ast/ast.cpp,171
FMEA-1097,shadow_visitor,Incorrect return value in shadow_visitor(),Incorrect system behaviour or safety-function failure originating in shadow_visitor (function),5,3,4,60,medium,src/ast/ast.cpp,74
FMEA-1098,shadow_visitor,Unhandled error in shadow_visitor(),Incorrect system behaviour or safety-function failure originating in shadow_visitor (function),5,3,4,60,medium,src/ast/ast.cpp,74
FMEA-1166,analyse,Unhandled error in analyse(),Incorrect system behaviour or safety-function failure originating in analyse (function),5,3,4,60,medium,src/coupling/coupling.cpp,28
FMEA-1161,render_text,Incorrect return value in render_text(),Incorrect system behaviour or safety-function failure originating in render_text (function),5,3,4,60,medium,src/coupling/coupling.hpp,34
FMEA-1109,fn_scope_visitor,Incorrect return value in fn_scope_visitor(),Incorrect system behaviour or safety-function failure originating in fn_scope_visitor (function),5,3,4,60,medium,src/ast/ast.cpp,171
FMEA-1165,analyse,Incorrect return value in analyse(),Incorrect system behaviour or safety-function failure originating in analyse (function),5,3,4,60,medium,src/coupling/coupling.cpp,28
FMEA-1108,FnScopeCtx,Exception propagation in FnScopeCtx(),Incorrect system behaviour or safety-function failure originating in FnScopeCtx (class),5,3,4,60,medium,src/ast/ast.cpp,165
FMEA-1101,tu_visitor,Incorrect return value in tu_visitor(),Incorrect system behaviour or safety-function failure originating in tu_visitor (function),5,3,4,60,medium,src/ast/ast.cpp,82
FMEA-1102,tu_visitor,Unhandled error in tu_visitor(),Incorrect system behaviour or safety-function failure originating in tu_visitor (function),5,3,4,60,medium,src/ast/ast.cpp,82
FMEA-1107,FnScopeCtx,Memory leak in FnScopeCtx(),Incorrect system behaviour or safety-function failure originating in FnScopeCtx (class),5,3,4,60,medium,src/ast/ast.cpp,165
FMEA-1162,render_text,Unhandled error in render_text(),Incorrect system behaviour or safety-function failure originating in render_text (function),5,3,4,60,medium,src/coupling/coupling.hpp,34
FMEA-1105,FnScopeCtx,Incorrect initialisation in FnScopeCtx(),Incorrect system behaviour or safety-function failure originating in FnScopeCtx (class),5,3,4,60,medium,src/ast/ast.cpp,165
FMEA-1077,libclang_available,Incorrect return value in libclang_available(),Incorrect system behaviour or safety-function failure originating in libclang_available (function),5,3,4,60,medium,src/ast/ast.cpp,18
FMEA-1068,FmeaEntry,Exception propagation in FmeaEntry(),Incorrect system behaviour or safety-function failure originating in FmeaEntry (class),5,3,4,60,medium,src/fmea/fmea.hpp,25
FMEA-1185,parse_controllability,Incorrect return value in parse_controllability(),Incorrect system behaviour or safety-function failure originating in parse_controllability (function),5,3,4,60,medium,src/hara/hara.cpp,56
FMEA-1149,ControlEdge,Incorrect initialisation in ControlEdge(),Incorrect system behaviour or safety-function failure originating in ControlEdge (class),5,3,4,60,medium,src/coupling/coupling.hpp,17
FMEA-1069,Summary,Incorrect initialisation in Summary(),Incorrect system behaviour or safety-function failure originating in Summary (class),5,3,4,60,medium,src/fmea/fmea.hpp,44
FMEA-1071,Summary,Memory leak in Summary(),Incorrect system behaviour or safety-function failure originating in Summary (class),5,3,4,60,medium,src/fmea/fmea.hpp,44
FMEA-1127,FuncBlock,Memory leak in FuncBlock(),Incorrect system behaviour or safety-function failure originating in FuncBlock (class),5,3,4,60,medium,src/analyze/analyze.cpp,66
FMEA-1182,parse_exposure,Unhandled error in parse_exposure(),Incorrect system behaviour or safety-function failure originating in parse_exposure (function),5,3,4,60,medium,src/hara/hara.cpp,49
FMEA-1181,parse_exposure,Incorrect return value in parse_exposure(),Incorrect system behaviour or safety-function failure originating in parse_exposure (function),5,3,4,60,medium,src/hara/hara.cpp,49
FMEA-1125,FuncBlock,Incorrect initialisation in FuncBlock(),Incorrect system behaviour or safety-function failure originating in FuncBlock (class),5,3,4,60,medium,src/analyze/analyze.cpp,66
FMEA-1072,Summary,Exception propagation in Summary(),Incorrect system behaviour or safety-function failure originating in Summary (class),5,3,4,60,medium,src/fmea/fmea.hpp,44
FMEA-1073,FMEAReport,Incorrect initialisation in FMEAReport(),Incorrect system behaviour or safety-function failure originating in FMEAReport (class),5,3,4,60,medium,src/fmea/fmea.hpp,55
FMEA-1151,ControlEdge,Memory leak in ControlEdge(),Incorrect system behaviour or safety-function failure originating in ControlEdge (class),5,3,4,60,medium,src/coupling/coupling.hpp,17
FMEA-1076,FMEAReport,Exception propagation in FMEAReport(),Incorrect system behaviour or safety-function failure originating in FMEAReport (class),5,3,4,60,medium,src/fmea/fmea.hpp,55
FMEA-1122,for_each_source,Unhandled error in for_each_source(),Incorrect system behaviour or safety-function failure originating in for_each_source (function),5,3,4,60,medium,src/analyze/analyze.cpp,34
FMEA-1067,FmeaEntry,Memory leak in FmeaEntry(),Incorrect system behaviour or safety-function failure originating in FmeaEntry (class),5,3,4,60,medium,src/fmea/fmea.hpp,25
FMEA-1050,render_text,Unhandled error in render_text(),Incorrect system behaviour or safety-function failure originating in render_text (function),5,3,4,60,medium,src/misra/misra.hpp,34
FMEA-1152,ControlEdge,Exception propagation in ControlEdge(),Incorrect system behaviour or safety-function failure originating in ControlEdge (class),5,3,4,60,medium,src/coupling/coupling.hpp,17
FMEA-1178,parse_severity,Unhandled error in parse_severity(),Incorrect system behaviour or safety-function failure originating in parse_severity (function),5,3,4,60,medium,src/hara/hara.cpp,43
FMEA-1078,libclang_available,Unhandled error in libclang_available(),Incorrect system behaviour or safety-function failure originating in libclang_available (function),5,3,4,60,medium,src/ast/ast.cpp,18
FMEA-1153,CouplingReport,Incorrect initialisation in CouplingReport(),Incorrect system behaviour or safety-function failure originating in CouplingReport (class),5,3,4,60,medium,src/coupling/coupling.hpp,23
FMEA-1177,parse_severity,Incorrect return value in parse_severity(),Incorrect system behaviour or safety-function failure originating in parse_severity (function),5,3,4,60,medium,src/hara/hara.cpp,43
FMEA-1121,for_each_source,Incorrect return value in for_each_source(),Incorrect system behaviour or safety-function failure originating in for_each_source (function),5,3,4,60,medium,src/analyze/analyze.cpp,34
FMEA-1120,AnalyzeOptions,Exception propagation in AnalyzeOptions(),Incorrect system behaviour or safety-function failure originating in AnalyzeOptions (class),5,3,4,60,medium,src/analyze/analyze.hpp,11
FMEA-1174,render_text,Unhandled error in render_text(),Incorrect system behaviour or safety-function failure originating in render_text (function),5,3,4,60,medium,src/coupling/coupling.cpp,107
FMEA-1155,CouplingReport,Memory leak in CouplingReport(),Incorrect system behaviour or safety-function failure originating in CouplingReport (class),5,3,4,60,medium,src/coupling/coupling.hpp,23
FMEA-1081,TUFindings,Incorrect initialisation in TUFindings(),Incorrect system behaviour or safety-function failure originating in TUFindings (class),5,3,4,60,medium,src/ast/ast.cpp,38
FMEA-1119,AnalyzeOptions,Memory leak in AnalyzeOptions(),Incorrect system behaviour or safety-function failure originating in AnalyzeOptions (class),5,3,4,60,medium,src/analyze/analyze.hpp,11
FMEA-1083,TUFindings,Memory leak in TUFindings(),Incorrect system behaviour or safety-function failure originating in TUFindings (class),5,3,4,60,medium,src/ast/ast.cpp,38
FMEA-1156,CouplingReport,Exception propagation in CouplingReport(),Incorrect system behaviour or safety-function failure originating in CouplingReport (class),5,3,4,60,medium,src/coupling/coupling.hpp,23
FMEA-1514,write_json,Unhandled error in write_json(),Incorrect system behaviour or safety-function failure originating in write_json (function),5,3,4,60,medium,src/coverage/coverage.cpp,118
FMEA-1487,TempDir,Memory leak in TempDir(),Incorrect system behaviour or safety-function failure originating in TempDir (class),5,3,4,60,medium,src/testutil/testutil.hpp,15
FMEA-1488,TempDir,Exception propagation in TempDir(),Incorrect system behaviour or safety-function failure originating in TempDir (class),5,3,4,60,medium,src/testutil/testutil.hpp,15
FMEA-1489,write,Incorrect return value in write(),Incorrect system behaviour or safety-function failure originating in write (function),5,3,4,60,medium,src/testutil/testutil.hpp,32
FMEA-1490,write,Unhandled error in write(),Incorrect system behaviour or safety-function failure originating in write (function),5,3,4,60,medium,src/testutil/testutil.hpp,32
FMEA-1493,main,Incorrect return value in main(),Incorrect system behaviour or safety-function failure originating in main (function),5,3,4,60,medium,src/main.cpp,3
FMEA-1494,main,Unhandled error in main(),Incorrect system behaviour or safety-function failure originating in main (function),5,3,4,60,medium,src/main.cpp,3
FMEA-1497,parse_dal,Incorrect return value in parse_dal(),Incorrect system behaviour or safety-function failure originating in parse_dal (function),5,3,4,60,medium,src/coverage/coverage.cpp,15
FMEA-1498,parse_dal,Unhandled error in parse_dal(),Incorrect system behaviour or safety-function failure originating in parse_dal (function),5,3,4,60,medium,src/coverage/coverage.cpp,15
FMEA-1501,line_threshold,Incorrect return value in line_threshold(),Incorrect system behaviour or safety-function failure originating in line_threshold (function),5,3,4,60,medium,src/coverage/coverage.cpp,32
FMEA-1502,line_threshold,Unhandled error in line_threshold(),Incorrect system behaviour or safety-function failure originating in line_threshold (function),5,3,4,60,medium,src/coverage/coverage.cpp,32
FMEA-1505,branch_threshold,Incorrect return value in branch_threshold(),Incorrect system behaviour or safety-function failure originating in branch_threshold (function),5,3,4,60,medium,src/coverage/coverage.cpp,40
FMEA-1506,branch_threshold,Unhandled error in branch_threshold(),Incorrect system behaviour or safety-function failure originating in branch_threshold (function),5,3,4,60,medium,src/coverage/coverage.cpp,40
FMEA-1509,build_from_lcov,Incorrect return value in build_from_lcov(),Incorrect system behaviour or safety-function failure originating in build_from_lcov (function),5,3,4,60,medium,src/coverage/coverage.cpp,59
FMEA-1510,build_from_lcov,Unhandled error in build_from_lcov(),Incorrect system behaviour or safety-function failure originating in build_from_lcov (function),5,3,4,60,medium,src/coverage/coverage.cpp,59
FMEA-1513,write_json,Incorrect return value in write_json(),Incorrect system behaviour or safety-function failure originating in write_json (function),5,3,4,60,medium,src/coverage/coverage.cpp,118
FMEA-1485,TempDir,Incorrect initialisation in TempDir(),Incorrect system behaviour or safety-function failure originating in TempDir (class),5,3,4,60,medium,src/testutil/testutil.hpp,15
FMEA-1517,render_text,Incorrect return value in render_text(),Incorrect system behaviour or safety-function failure originating in render_text (function),5,3,4,60,medium,src/coverage/coverage.cpp,179
FMEA-1518,render_text,Unhandled error in render_text(),Incorrect system behaviour or safety-function failure originating in render_text (function),5,3,4,60,medium,src/coverage/coverage.cpp,179
FMEA-1521,apply_mcdc,Incorrect return value in apply_mcdc(),Incorrect system behaviour or safety-function failure originating in apply_mcdc (function),5,3,4,60,medium,src/coverage/coverage.cpp,207
FMEA-1522,apply_mcdc,Unhandled error in apply_mcdc(),Incorrect system behaviour or safety-function failure originating in apply_mcdc (function),5,3,4,60,medium,src/coverage/coverage.cpp,207
FMEA-1525,parse_dal,Incorrect return value in parse_dal(),Incorrect system behaviour or safety-function failure originating in parse_dal (function),5,3,4,60,medium,src/coverage/coverage.hpp,13
FMEA-1526,parse_dal,Unhandled error in parse_dal(),Incorrect system behaviour or safety-function failure originating in parse_dal (function),5,3,4,60,medium,src/coverage/coverage.hpp,13
FMEA-1529,FileCoverage,Incorrect initialisation in FileCoverage(),Incorrect system behaviour or safety-function failure originating in FileCoverage (class),5,3,4,60,medium,src/coverage/coverage.hpp,16
FMEA-1531,FileCoverage,Memory leak in FileCoverage(),Incorrect system behaviour or safety-function failure originating in FileCoverage (class),5,3,4,60,medium,src/coverage/coverage.hpp,16
FMEA-1532,FileCoverage,Exception propagation in FileCoverage(),Incorrect system behaviour or safety-function failure originating in FileCoverage (class),5,3,4,60,medium,src/coverage/coverage.hpp,16
FMEA-1533,MCDCCondition,Incorrect initialisation in MCDCCondition(),Incorrect system behaviour or safety-function failure originating in MCDCCondition (class),5,3,4,60,medium,src/coverage/coverage.hpp,28
FMEA-1535,MCDCCondition,Memory leak in MCDCCondition(),Incorrect system behaviour or safety-function failure originating in MCDCCondition (class),5,3,4,60,medium,src/coverage/coverage.hpp,28
FMEA-1536,MCDCCondition,Exception propagation in MCDCCondition(),Incorrect system behaviour or safety-function failure originating in MCDCCondition (class),5,3,4,60,medium,src/coverage/coverage.hpp,28
FMEA-1537,MCDCRecord,Incorrect initialisation in MCDCRecord(),Incorrect system behaviour or safety-function failure originating in MCDCRecord (class),5,3,4,60,medium,src/coverage/coverage.hpp,38
FMEA-1539,MCDCRecord,Memory leak in MCDCRecord(),Incorrect system behaviour or safety-function failure originating in MCDCRecord (class),5,3,4,60,medium,src/coverage/coverage.hpp,38
FMEA-1540,MCDCRecord,Exception propagation in MCDCRecord(),Incorrect system behaviour or safety-function failure originating in MCDCRecord (class),5,3,4,60,medium,src/coverage/coverage.hpp,38
FMEA-1454,make_hara002,Unhandled error in make_hara002(),Incorrect system behaviour or safety-function failure originating in make_hara002 (function),5,3,4,60,medium,src/engine/rules.cpp,243
FMEA-1425,make_fusa003,Incorrect return value in make_fusa003(),Incorrect system behaviour or safety-function failure originating in make_fusa003 (function),5,3,4,60,medium,src/engine/rules.cpp,79
FMEA-1426,make_fusa003,Unhandled error in make_fusa003(),Incorrect system behaviour or safety-function failure originating in make_fusa003 (function),5,3,4,60,medium,src/engine/rules.cpp,79
FMEA-1429,make_fusa004,Incorrect return value in make_fusa004(),Incorrect system behaviour or safety-function failure originating in make_fusa004 (function),5,3,4,60,medium,src/engine/rules.cpp,95
FMEA-1430,make_fusa004,Unhandled error in make_fusa004(),Incorrect system behaviour or safety-function failure originating in make_fusa004 (function),5,3,4,60,medium,src/engine/rules.cpp,95
FMEA-1433,make_fusa005,Incorrect return value in make_fusa005(),Incorrect system behaviour or safety-function failure originating in make_fusa005 (function),5,3,4,60,medium,src/engine/rules.cpp,111
FMEA-1434,make_fusa005,Unhandled error in make_fusa005(),Incorrect system behaviour or safety-function failure originating in make_fusa005 (function),5,3,4,60,medium,src/engine/rules.cpp,111
FMEA-1437,make_coup003,Incorrect return value in make_coup003(),Incorrect system behaviour or safety-function failure originating in make_coup003 (function),5,3,4,60,medium,src/engine/rules.cpp,128
FMEA-1438,make_coup003,Unhandled error in make_coup003(),Incorrect system behaviour or safety-function failure originating in make_coup003 (function),5,3,4,60,medium,src/engine/rules.cpp,128
FMEA-1441,make_hara005,Incorrect return value in make_hara005(),Incorrect system behaviour or safety-function failure originating in make_hara005 (function),5,3,4,60,medium,src/engine/rules.cpp,144
FMEA-1442,make_hara005,Unhandled error in make_hara005(),Incorrect system behaviour or safety-function failure originating in make_hara005 (function),5,3,4,60,medium,src/engine/rules.cpp,144
FMEA-1445,make_iso26262002,Incorrect return value in make_iso26262002(),Incorrect system behaviour or safety-function failure originating in make_iso26262002 (function),5,3,4,60,medium,src/engine/rules.cpp,187
FMEA-1446,make_iso26262002,Unhandled error in make_iso26262002(),Incorrect system behaviour or safety-function failure originating in make_iso26262002 (function),5,3,4,60,medium,src/engine/rules.cpp,187
FMEA-1449,make_iso26262003,Incorrect return value in make_iso26262003(),Incorrect system behaviour or safety-function failure originating in make_iso26262003 (function),5,3,4,60,medium,src/engine/rules.cpp,217
FMEA-1450,make_iso26262003,Unhandled error in make_iso26262003(),Incorrect system behaviour or safety-function failure originating in make_iso26262003 (function),5,3,4,60,medium,src/engine/rules.cpp,217
FMEA-1453,make_hara002,Incorrect return value in make_hara002(),Incorrect system behaviour or safety-function failure originating in make_hara002 (function),5,3,4,60,medium,src/engine/rules.cpp,243
FMEA-1541,CoverageReport,Incorrect initialisation in CoverageReport(),Incorrect system behaviour or safety-function failure originating in CoverageReport (class),5,3,4,60,medium,src/coverage/coverage.hpp,52
FMEA-1457,make_hara003,Incorrect return value in make_hara003(),Incorrect system behaviour or safety-function failure originating in make_hara003 (function),5,3,4,60,medium,src/engine/rules.cpp,275
FMEA-1458,make_hara003,Unhandled error in make_hara003(),Incorrect system behaviour or safety-function failure originating in make_hara003 (function),5,3,4,60,medium,src/engine/rules.cpp,275
FMEA-1461,make_hara004,Incorrect return value in make_hara004(),Incorrect system behaviour or safety-function failure originating in make_hara004 (function),5,3,4,60,medium,src/engine/rules.cpp,304
FMEA-1462,make_hara004,Unhandled error in make_hara004(),Incorrect system behaviour or safety-function failure originating in make_hara004 (function),5,3,4,60,medium,src/engine/rules.cpp,304
FMEA-1465,make_verify002,Incorrect return value in make_verify002(),Incorrect system behaviour or safety-function failure originating in make_verify002 (function),5,3,4,60,medium,src/engine/rules.cpp,333
FMEA-1466,make_verify002,Unhandled error in make_verify002(),Incorrect system behaviour or safety-function failure originating in make_verify002 (function),5,3,4,60,medium,src/engine/rules.cpp,333
FMEA-1469,make_default_engine,Incorrect return value in make_default_engine(),Incorrect system behaviour or safety-function failure originating in make_default_engine (function),5,3,4,60,medium,src/engine/engine.cpp,38
FMEA-1470,make_default_engine,Unhandled error in make_default_engine(),Incorrect system behaviour or safety-function failure originating in make_default_engine (function),5,3,4,60,medium,src/engine/engine.cpp,38
FMEA-1473,SHACtx,Incorrect initialisation in SHACtx(),Incorrect system behaviour or safety-function failure originating in SHACtx (class),5,3,4,60,medium,src/sign/sign.cpp,15
FMEA-1475,SHACtx,Memory leak in SHACtx(),Incorrect system behaviour or safety-function failure originating in SHACtx (class),5,3,4,60,medium,src/sign/sign.cpp,15
FMEA-1476,SHACtx,Exception propagation in SHACtx(),Incorrect system behaviour or safety-function failure originating in SHACtx (class),5,3,4,60,medium,src/sign/sign.cpp,15
FMEA-1477,from_hex,Incorrect return value in from_hex(),Incorrect system behaviour or safety-function failure originating in from_hex (function),5,3,4,60,medium,src/sign/sign.cpp,100
FMEA-1478,from_hex,Unhandled error in from_hex(),Incorrect system behaviour or safety-function failure originating in from_hex (function),5,3,4,60,medium,src/sign/sign.cpp,100
FMEA-1481,to_hex,Incorrect return value in to_hex(),Incorrect system behaviour or safety-function failure originating in to_hex (function),5,3,4,60,medium,src/sign/sign.cpp,144
FMEA-1482,to_hex,Unhandled error in to_hex(),Incorrect system behaviour or safety-function failure originating in to_hex (function),5,3,4,60,medium,src/sign/sign.cpp,144
FMEA-1622,is_required,Unhandled error in is_required(),Incorrect system behaviour or safety-function failure originating in is_required (function),5,3,4,60,medium,src/iso26262/iso26262.cpp,62
FMEA-1597,parse_asil,Incorrect return value in parse_asil(),Incorrect system behaviour or safety-function failure originating in parse_asil (function),5,3,4,60,medium,src/iso26262/iso26262.hpp,12
FMEA-1598,parse_asil,Unhandled error in parse_asil(),Incorrect system behaviour or safety-function failure originating in parse_asil (function),5,3,4,60,medium,src/iso26262/iso26262.hpp,12
FMEA-1601,Objective,Incorrect initialisation in Objective(),Incorrect system behaviour or safety-function failure originating in Objective (class),5,3,4,60,medium,src/iso26262/iso26262.hpp,17
FMEA-1603,Objective,Memory leak in Objective(),Incorrect system behaviour or safety-function failure originating in Objective (class),5,3,4,60,medium,src/iso26262/iso26262.hpp,17
FMEA-1604,Objective,Exception propagation in Objective(),Incorrect system behaviour or safety-function failure originating in Objective (class),5,3,4,60,medium,src/iso26262/iso26262.hpp,17
FMEA-1605,Report,Incorrect initialisation in Report(),Incorrect system behaviour or safety-function failure originating in Report (class),5,3,4,60,medium,src/iso26262/iso26262.hpp,30
FMEA-1607,Report,Memory leak in Report(),Incorrect system behaviour or safety-function failure originating in Report (class),5,3,4,60,medium,src/iso26262/iso26262.hpp,30
FMEA-1608,Report,Exception propagation in Report(),Incorrect system behaviour or safety-function failure originating in Report (class),5,3,4,60,medium,src/iso26262/iso26262.hpp,30
FMEA-1609,write_json,Incorrect return value in write_json(),Incorrect system behaviour or safety-function failure originating in write_json (function),5,3,4,60,medium,src/iso26262/iso26262.hpp,43
FMEA-1610,write_json,Unhandled error in write_json(),Incorrect system behaviour or safety-function failure originating in write_json (function),5,3,4,60,medium,src/iso26262/iso26262.hpp,43
FMEA-1613,render_text,Incorrect return value in render_text(),Incorrect system behaviour or safety-function failure originating in render_text (function),5,3,4,60,medium,src/iso26262/iso26262.hpp,44
FMEA-1614,render_text,Unhandled error in render_text(),Incorrect system behaviour or safety-function failure originating in render_text (function),5,3,4,60,medium,src/iso26262/iso26262.hpp,44
FMEA-1617,parse_asil,Incorrect return value in parse_asil(),Incorrect system behaviour or safety-function failure originating in parse_asil (function),5,3,4,60,medium,src/iso26262/iso26262.cpp,15
FMEA-1618,parse_asil,Unhandled error in parse_asil(),Incorrect system behaviour or safety-function failure originating in parse_asil (function),5,3,4,60,medium,src/iso26262/iso26262.cpp,15
FMEA-1621,is_required,Incorrect return value in is_required(),Incorrect system behaviour or safety-function failure originating in is_required (function),5,3,4,60,medium,src/iso26262/iso26262.cpp,62
FMEA-1594,render_json,Unhandled error in render_json(),Incorrect system behaviour or safety-function failure originating in render_json (function),5,3,4,60,medium,src/impact/impact.cpp,143
FMEA-1625,detect_status,Incorrect return value in detect_status(),Incorrect system behaviour or safety-function failure originating in detect_status (function),5,3,4,60,medium,src/iso26262/iso26262.cpp,72
FMEA-1626,detect_status,Unhandled error in detect_status(),Incorrect system behaviour or safety-function failure originating in detect_status (function),5,3,4,60,medium,src/iso26262/iso26262.cpp,72
FMEA-1629,assess,Incorrect return value in assess(),Incorrect system behaviour or safety-function failure originating in assess (function),5,3,4,60,medium,src/iso26262/iso26262.cpp,127
FMEA-1630,assess,Unhandled error in assess(),Incorrect system behaviour or safety-function failure originating in assess (function),5,3,4,60,medium,src/iso26262/iso26262.cpp,127
FMEA-1633,write_json,Incorrect return value in write_json(),Incorrect system behaviour or safety-function failure originating in write_json (function),5,3,4,60,medium,src/iso26262/iso26262.cpp,152
FMEA-1634,write_json,Unhandled error in write_json(),Incorrect system behaviour or safety-function failure originating in write_json (function),5,3,4,60,medium,src/iso26262/iso26262.cpp,152
FMEA-1637,render_text,Incorrect return value in render_text(),Incorrect system behaviour or safety-function failure originating in render_text (function),5,3,4,60,medium,src/iso26262/iso26262.cpp,172
FMEA-1638,render_text,Unhandled error in render_text(),Incorrect system behaviour or safety-function failure originating in render_text (function),5,3,4,60,medium,src/iso26262/iso26262.cpp,172
FMEA-1641,from_findings,Incorrect return value in from_findings(),Incorrect system behaviour or safety-function failure originating in from_findings (function),5,3,4,60,medium,src/badge/badge.cpp,8
FMEA-1642,from_findings,Unhandled error in from_findings(),Incorrect system behaviour or safety-function failure originating in from_findings (function),5,3,4,60,medium,src/badge/badge.cpp,8
FMEA-1645,Badge,Incorrect initialisation in Badge(),Incorrect system behaviour or safety-function failure originating in Badge (class),5,3,4,60,medium,src/badge/badge.hpp,11
FMEA-1647,Badge,Memory leak in Badge(),Incorrect system behaviour or safety-function failure originating in Badge (class),5,3,4,60,medium,src/badge/badge.hpp,11
FMEA-1648,Badge,Exception propagation in Badge(),Incorrect system behaviour or safety-function failure originating in Badge (class),5,3,4,60,medium,src/badge/badge.hpp,11
FMEA-1649,from_findings,Incorrect return value in from_findings(),Incorrect system behaviour or safety-function failure originating in from_findings (function),5,3,4,60,medium,src/badge/badge.hpp,21
FMEA-1650,from_findings,Unhandled error in from_findings(),Incorrect system behaviour or safety-function failure originating in from_findings (function),5,3,4,60,medium,src/badge/badge.hpp,21
FMEA-1567,StaleArtifact,Memory leak in StaleArtifact(),Incorrect system behaviour or safety-function failure originating in StaleArtifact (class),5,3,4,60,medium,src/impact/impact.hpp,21
FMEA-1543,CoverageReport,Memory leak in CoverageReport(),Incorrect system behaviour or safety-function failure originating in CoverageReport (class),5,3,4,60,medium,src/coverage/coverage.hpp,52
FMEA-1544,CoverageReport,Exception propagation in CoverageReport(),Incorrect system behaviour or safety-function failure originating in CoverageReport (class),5,3,4,60,medium,src/coverage/coverage.hpp,52
FMEA-1545,write_json,Incorrect return value in write_json(),Incorrect system behaviour or safety-function failure originating in write_json (function),5,3,4,60,medium,src/coverage/coverage.hpp,79
FMEA-1546,write_json,Unhandled error in write_json(),Incorrect system behaviour or safety-function failure originating in write_json (function),5,3,4,60,medium,src/coverage/coverage.hpp,79
FMEA-1549,render_text,Incorrect return value in render_text(),Incorrect system behaviour or safety-function failure originating in render_text (function),5,3,4,60,medium,src/coverage/coverage.hpp,80
FMEA-1550,render_text,Unhandled error in render_text(),Incorrect system behaviour or safety-function failure originating in render_text (function),5,3,4,60,medium,src/coverage/coverage.hpp,80
FMEA-1553,apply_mcdc,Incorrect return value in apply_mcdc(),Incorrect system behaviour or safety-function failure originating in apply_mcdc (function),5,3,4,60,medium,src/coverage/coverage.hpp,84
FMEA-1554,apply_mcdc,Unhandled error in apply_mcdc(),Incorrect system behaviour or safety-function failure originating in apply_mcdc (function),5,3,4,60,medium,src/coverage/coverage.hpp,84
FMEA-1557,ChangedFile,Incorrect initialisation in ChangedFile(),Incorrect system behaviour or safety-function failure originating in ChangedFile (class),5,3,4,60,medium,src/impact/impact.hpp,9
FMEA-1559,ChangedFile,Memory leak in ChangedFile(),Incorrect system behaviour or safety-function failure originating in ChangedFile (class),5,3,4,60,medium,src/impact/impact.hpp,9
FMEA-1560,ChangedFile,Exception propagation in ChangedFile(),Incorrect system behaviour or safety-function failure originating in ChangedFile (class),5,3,4,60,medium,src/impact/impact.hpp,9
FMEA-1561,ImpactedReq,Incorrect initialisation in ImpactedReq(),Incorrect system behaviour or safety-function failure originating in ImpactedReq (class),5,3,4,60,medium,src/impact/impact.hpp,15
FMEA-1563,ImpactedReq,Memory leak in ImpactedReq(),Incorrect system behaviour or safety-function failure originating in ImpactedReq (class),5,3,4,60,medium,src/impact/impact.hpp,15
FMEA-1564,ImpactedReq,Exception propagation in ImpactedReq(),Incorrect system behaviour or safety-function failure originating in ImpactedReq (class),5,3,4,60,medium,src/impact/impact.hpp,15
FMEA-1565,StaleArtifact,Incorrect initialisation in StaleArtifact(),Incorrect system behaviour or safety-function failure originating in StaleArtifact (class),5,3,4,60,medium,src/impact/impact.hpp,21
FMEA-1422,make_fusa002,Unhandled error in make_fusa002(),Incorrect system behaviour or safety-function failure originating in make_fusa002 (function),5,3,4,60,medium,src/engine/rules.cpp,61
